,gold_ratio = 0.002 bc_ratio = 0.01,gold_ratio = 0.006 bc_ratio = 0.015,gold_ratio = 0.01 bc_ratio = 0.02,gold_ratio = 0.014 bc_ratio = 0.025,gold_ratio = 0.18 bc_ratio = 0.03,Date
1617,2680710.3020835007,1706362.1196879575,1667582.387621131,1372364.2105392737,909428.5728704527,4/8/21
1618,2683202.989729493,1707948.800639695,1669133.010317914,1373640.3221058066,910272.9597833806,4/9/21
1619,2760373.0844579544,1757070.208623808,1717138.1080901343,1413146.9437981572,936446.6269175946,4/10/21
1620,2769185.6246817294,1762679.6922616297,1722620.1132185783,1417658.4542996583,939435.5631789218,4/11/21
1621,2763177.5657028877,1758855.3571510839,1718882.6883154812,1414582.6762714596,937399.7252192127,4/12/21
1622,2934941.7688788106,1868188.8919098934,1825731.305818034,1502515.3781779385,995654.6189609574,4/13/21
1623,2907911.9437050563,1850983.5018698175,1808916.936205258,1488677.7186028317,986489.7269257337,4/14/21
1624,2921004.4830179475,1859317.342461043,1817061.3770139036,1495380.3191938377,990932.4626236088,4/15/21
1625,2865498.2471537925,1823056.3555866228,1780716.1956502742,1464721.9722612717,970125.7051280808,4/16/21
1626,2865483.7228809153,1823046.875928419,1780706.7022899357,1464713.9709688353,970120.2792357914,4/17/21
1627,2865483.2513599065,1823046.5686599324,1780706.3950371016,1464713.712376069,970120.1041159297,4/18/21
1628,2865483.265304111,1823046.5775748205,1780706.4037829135,1464713.7196049266,970120.5318187906,4/19/21
1629,2865483.399500014,1823046.6632315274,1780706.487696605,1464713.7888535038,970123.146739478,4/20/21
1630,2865483.322680861,1823046.6139969535,1780706.439266113,1464713.7487260087,970121.8008017562,4/21/21
1631,2865483.2862566677,1823046.5907425238,1780706.416480575,1464713.729918554,970121.0371964079,4/22/21
1632,2865483.2345328457,1823046.5577203678,1780706.3841243293,1464713.7032113785,970119.9527502217,4/23/21
1633,2865483.2345328447,1823046.557720367,1780706.384124329,1464713.703211378,970119.9527502212,4/24/21
1634,2865483.234532844,1823046.5577203666,1780706.3841243286,1464713.7032113776,970119.952750221,4/25/21
1635,3097419.9119414752,1969640.699376045,1922953.1562150982,1580943.6000695936,1046573.3198297872,4/26/21
1636,3155556.467471848,2006609.4159721194,1959045.4301991765,1610616.5084657127,1066210.7560177525,4/27/21
1637,3144820.8483134913,1999782.666112452,1952380.4992400932,1605136.9786110248,1062582.921880249,4/28/21
1638,3085065.5427181004,1960784.8172331965,1913331.1173146644,1572230.4320911155,1040273.309280257,4/29/21
1639,3140699.4321035594,1995148.1865513083,1945891.8818288718,1598189.3288772427,1056922.4973177211,4/30/21
1640,3141384.824093879,1995583.376910584,1946316.1245192923,1598537.5984523108,1057152.6568315583,5/1/21
1641,3128981.673597076,1987504.5761207961,1938242.263901295,1591746.8189640753,1052557.285418181,5/2/21
1642,3129092.7673632978,1987575.1152235551,1938311.0285191145,1591803.2692571941,1052594.5914964327,5/3/21
1643,3107423.7928949585,1973804.772191486,1924875.7795189633,1580764.7086651358,1045291.4877093623,5/4/21
1644,3161998.089242643,2008263.3044714,1958279.2696165177,1608032.1562906068,1063213.8528519617,5/5/21
1645,3198617.764442101,2031526.0574807385,1980967.597006908,1626666.3156699177,1075537.3327354053,5/6/21
1646,3207360.974489303,2037076.9121787993,1986378.1788336886,1631107.4555011415,1078472.4827725268,5/7/21
1647,3210990.660033707,2039378.1494060883,1988618.182522271,1632943.5804551404,1079684.1072864893,5/8/21
1648,3209471.5690821186,2038415.0384490818,1987680.6986163044,1632175.1271692445,1079177.0191627142,5/9/21
1649,3187924.4476261293,2024688.604966039,1974255.755815587,1621118.447047073,1071844.963920911,5/10/21
1650,3190596.7190823336,2026385.9629217894,1975910.9965614923,1622477.7459378187,1072743.7960463976,5/11/21
1651,3175735.9669187358,2016946.7736921431,1966706.0038077238,1614918.5035426286,1067745.2586853555,5/12/21
1652,3202950.862750152,2034232.984479188,1983563.2951500304,1628761.8741670803,1076899.1501908246,5/13/21
1653,3228997.0206039613,2050776.842579782,1999696.653661363,1642010.744151957,1085659.929751155,5/14/21
1654,3228997.0203387546,2050776.8424074491,1999696.6534895368,1642010.7440077679,1085659.929653801,5/15/21
1655,3228997.020337455,2050776.8424066252,1999696.6534887347,1642010.7440071104,1085659.929653367,5/16/21
1656,3250525.30858056,2064409.4738387081,2012950.6944154303,1652862.1636290827,1092813.7929831827,5/17/21
1657,3288310.9784324844,2088407.1626466499,2036350.2016171042,1672075.8285283342,1105517.1862108174,5/18/21
1658,3270637.0360823898,2077182.4372364832,2025405.270829224,1663088.7917206194,1099575.2764753103,5/19/21
1659,3266457.9758227123,2074528.314972289,2022817.3068994188,1660963.7780914807,1098170.2928927082,5/20/21
1660,3273858.3950332324,2079228.3231488883,2027400.1596922851,1664726.8230601542,1100658.2846538313,5/21/21
1661,3273858.3950332324,2079228.3231488883,2027400.1596922851,1664726.8230601542,1100658.2846538313,5/22/21
1662,3273858.3950332324,2079228.3231488883,2027400.159692285,1664726.823060154,1100658.284653831,5/23/21
1663,3285786.1295261914,2086803.6304457386,2034786.640076624,1670791.966127755,1104668.3419632285,5/24/21
1664,3307987.387158032,2100903.654975719,2048535.1984554494,1682081.1010339658,1112132.3172467258,5/25/21
1665,3288824.000290374,2086689.4462570944,2032684.6564499065,1667433.0514920424,1101368.9576318124,5/26/21
1666,3213791.2372965263,2037094.7728022945,1982438.951279319,1624630.60423946,1078810.9716304007,5/27/21
1667,3212785.2634696984,2036456.8506614056,1981817.876399242,1624121.4061670457,1056520.9831510154,5/28/21
1668,3212785.259424965,2036456.848029299,1981817.8737711532,1624121.403958613,1056515.4089282386,5/29/21
1669,3213623.7458272064,2036963.8990061707,1981817.8738331771,1624121.404009491,1056515.5343592237,5/30/21
1670,3217254.7091272674,2039264.4961614006,1983027.3500722756,1625092.9791079802,1081131.7799403185,5/31/21
1671,3221408.3808141965,2041897.5655638156,1985628.313834841,1627224.639103847,1062969.8725741263,6/1/21
1672,3213223.298200204,2034768.216395116,1976752.06693054,1598037.5968220555,1088531.6790955872,6/2/21
1673,3348781.877448344,2120609.445885501,2060144.0596807848,1619839.572721435,1133874.375805331,6/3/21
1674,3286036.09981647,2079832.6045824757,2019516.9257783145,1617128.7620773332,1110652.7637937884,6/4/21
1675,3286019.8422025954,2079822.0545431434,2019506.4290184677,1617128.538534289,1110646.7834075296,6/5/21
1676,3286020.0425664624,2079822.1814213144,2019506.552275666,1617128.5398995175,1110646.8504654337,6/6/21
1677,3286148.6225601323,2079903.6729201495,2019585.84761538,1621091.0173860085,1110722.7845343407,6/7/21
1678,3286188.0190881467,2079928.644020002,2019610.1479612668,1622300.616847846,1110746.0183072423,6/8/21
1679,3594629.9032396637,2274046.8936291677,2207025.6254056594,1621258.902030035,1211406.4437274938,6/9/21
1680,3527116.1344590024,2230216.8198522762,2163401.471691172,1613981.5972305876,1186487.0120082044,6/10/21
1681,3518309.1957700863,2223541.1240463597,2155852.663264379,1591528.1080697514,1181033.3251579239,6/11/21
1682,3449765.494056338,2179128.8122140896,2111732.3481091917,1558704.4165166446,1155706.137349479,6/12/21
1683,3723167.432722315,2350717.978083292,2276938.050100265,1677900.6224358568,1244927.0073785055,6/13/21
1684,3861218.5948020373,2437865.186087466,2361335.619726393,1739297.1954456836,1291049.4581252357,6/14/21
1685,3829087.1124231797,2417578.268998839,2341685.5506254095,1724825.9611423034,1280305.8933949417,6/15/21
1686,3756303.70439655,2370416.4328494817,2294833.7235190156,1689458.103184205,1253409.9768579812,6/16/21
1687,3756296.492774425,2370411.879633485,2294829.31323784,1689454.855460873,1253407.5655633549,6/17/21
1688,3756276.1393181775,2370398.691913271,2294816.2129715057,1689444.9679873034,1253400.0460088127,6/18/21
1689,3756276.133733136,2370398.688387032,2294816.209555963,1689444.9654721038,1253400.0441413855,6/19/21
1690,3756276.135584768,2370398.689556101,2294816.210688332,1689444.9663059784,1253400.0447605015,6/20/21
1691,3756276.117134219,2370398.677602089,2294816.1988142994,1689444.9573445157,1253400.0379455574,6/21/21
1692,3774768.7437709803,2380900.4654941247,2303853.487934159,1695267.38669217,1257103.9117373803,6/22/21
1693,3917482.8378541167,2470915.919216761,2390955.868153721,1759360.698831558,1304631.4191542547,6/23/21
1694,4029693.9478874216,2541692.0948684984,2459441.7498938455,1809755.384753573,1342000.985066415,6/24/21
1695,3953066.839646869,2492089.9210110856,2410215.496498548,1772628.2258836383,1313799.0804921295,6/25/21
1696,3953083.054543562,2492100.148415589,2410225.3929478894,1772635.5080921594,1313804.48052538,6/26/21
1697,4175598.083796849,2631111.2811699025,2543445.5458052466,1869714.8492273537,1385089.7113778337,6/27/21
1698,4097393.4563186574,2580534.880727506,2493299.06906881,1859718.8586745446,1377684.4290729156,6/28/21
1699,4183328.4403583314,2633365.2625479554,2543096.982086508,1934243.7827402255,1432884.0399698133,6/29/21
1700,4089950.9008299713,2574584.9319367404,2486331.503790034,1891069.0109090772,1400900.2223722225,6/30/21
1701,4012232.4086856833,2524375.1645439537,2436600.245972182,1852297.3681879162,1371478.0884506074,7/1/21
1702,4012242.410850564,2524381.460817785,2436606.326424466,1852302.827483569,1371482.1300108035,7/2/21
1703,4012268.4218557538,2524397.834514204,2436622.1388688507,1852314.8549561214,1371491.0399449687,7/3/21
1704,4012287.812264276,2524410.0406039055,2436633.926562333,1852323.82106891,1371497.6820282754,7/4/21
1705,4017545.1905411156,2526465.5154538583,2437410.3625824354,1852316.3236099647,1371491.9294071018,7/5/21
1706,4006002.2221314753,2519206.627219662,2430407.342267121,1852315.4911022284,1371491.3153646616,7/6/21
1707,4012772.6161393314,2523464.243774923,2434514.8824668373,1852315.9790113163,1371491.6752362074,7/7/21
1708,4008998.9431366795,2521091.1392439688,2432225.427284451,1852315.7025351978,1371491.471298627,7/8/21
1709,4009921.40012323,2519203.766290732,2428026.4229115476,1867060.0278029095,1381731.3807648267,7/9/21
1710,3974587.97404656,2497006.150833563,2406632.542490161,1850334.742410245,1369353.7113098,7/10/21
1711,4057638.649844724,2549181.1514448156,2456918.2344610463,1889646.7542186729,1398446.8523916006,7/11/21
1712,3993776.995288928,2506613.229299188,2413534.611033283,1853523.9437443428,1370352.7646003405,7/12/21
1713,4013844.2947900807,2519207.981150977,2425661.6001133174,1862832.981297671,1377235.0979582043,7/13/21
1714,4015029.5930571426,2519951.9076984944,2426377.9004492178,1863382.8761717456,1377641.6465069558,7/14/21
1715,4016191.401116419,2520680.754891776,2427079.357050907,1863920.9253345935,1378039.2489979495,7/15/21
1716,3996001.967312945,2508009.3394243903,2414878.5429346915,1854555.091364076,1371114.919870337,7/16/21
1717,3996001.9681452936,2508009.3399472986,2414878.5434386665,1854555.0917580242,1371114.9201618813,7/17/21
1718,3996001.970345939,2508009.341329816,2414878.544771124,1854555.0927995837,1371114.920932695,7/18/21
1719,4013506.631655166,2518995.723436756,2425456.9055837253,1862675.4664523562,1377118.4588478622,7/19/21
1720,3978266.516540726,2495649.351224775,2401794.4680917882,1843603.0192243473,1362346.3990905816,7/20/21
1721,4209105.364390145,2639164.822460502,2538668.0572431902,1947711.9212931904,1438573.9673443425,7/21/21
1722,4232659.002402445,2653933.0418841024,2552873.705072673,1958609.2298186417,1446626.9591175765,7/22/21
1723,4400866.7941487795,2759401.637253188,2654326.2397023565,2036457.8123549141,1504119.6324642675,7/23/21
1724,4492287.2517201565,2816723.5200152923,2709465.4052300844,2078768.3547629388,1535370.0293338248,7/24/21
1725,4634566.734683679,2905934.710360956,2795279.589174636,2144617.0964744976,1584005.6477380402,7/25/21
1726,4890476.883762599,3066393.3985388926,2949627.823602005,2263047.3191902977,1671477.7386546284,7/26/21
1727,5164080.393032474,3237946.3953847876,3114648.22690689,2389656.330879484,1764990.650539854,7/27/21
1728,5242261.152603764,3286966.7609415,3161801.9397892966,2425834.1460032426,1791711.440732682,7/28/21
1729,5242706.716237484,3287246.1352072987,3162070.675728478,2426040.328864587,1791863.726573065,7/29/21
1730,5532090.048906392,3468693.294776919,3336608.486100966,2559951.245946264,1890769.7967054972,7/30/21
1731,5427510.117891002,3401414.3427345855,3270250.4607263077,2507780.249975441,1851306.5961989253,7/31/21
1732,5425781.837976792,3400303.132136739,3269155.0570404218,2506919.484678176,1850655.8175364009,8/1/21
1733,5425753.520947395,3400285.3769860743,3269137.9779899744,2506906.381034986,1850646.1392377184,8/2/21
1734,5425716.448282294,3400262.131931275,3269115.6180810956,2506889.2250301875,1850633.4678808884,8/3/21
1735,5549651.2731242655,3476226.034678847,3340511.740909032,2560383.8748880653,1889198.8537774922,8/4/21
1736,5707674.069622525,3575209.363941804,3435630.691823012,2633289.1801934256,1942992.591727512,8/5/21
1737,5979075.493331597,3745211.5223668665,3598995.847174886,2758502.7828018353,2035382.407506796,8/6/21
1738,6231521.60895647,3903340.333764138,3750951.1992661436,2874971.175489134,2121319.5031603808,8/7/21
1739,6117319.262884732,3831805.5383152026,3682209.172223962,2822282.847704133,2082443.016929101,8/8/21
1740,6468770.808520255,4051950.003748975,3893759.043878174,2984428.3278441583,2202083.301431021,8/9/21
1741,6367538.545150567,3988539.491600353,3832824.1224385705,2937723.869851241,2167622.0593602885,8/10/21
1742,6367969.95048482,3988809.7180309203,3833083.799040439,2937922.9027646696,2167768.917319988,8/11/21
1743,6284010.1445541615,3932312.7254344244,3775042.905590864,2890565.4842233863,2130709.4547804836,8/12/21
1744,6336103.452272986,3964862.053149064,3806243.589552616,2914420.110237115,2148266.8844333407,8/13/21
1745,6333611.499050375,3963303.0191311315,3804747.236687473,2913274.598417116,2147422.68378758,8/14/21
1746,6333418.920667803,3963182.5368336206,3804631.5983954244,2913186.073154478,2147357.443881208,8/15/21
1747,6340420.371703514,3967564.2636394235,3808838.527249196,2916407.6765487194,2149732.4210525174,8/16/21
1748,6314832.566430423,3951712.830760147,3793621.751725893,2904756.6596635412,2141144.549467291,8/17/21
1749,6309879.620564498,3948965.735643585,3790984.485235112,2902737.2640571026,2139655.979369166,8/18/21
1750,6299391.400259743,3946707.764488362,3788815.9579358427,2901076.1546016363,2138431.0476440634,8/19/21
1751,6380878.753771479,4001920.55329643,3841819.0453402954,2941659.6768238624,2168345.3454518327,8/20/21
1752,6380834.151745776,4001065.612305371,3840998.4783078497,2941031.50403662,2167882.4054327956,8/21/21
1753,6380879.6475476995,4001937.6853866405,3841835.4886136567,2941672.2647252167,2168354.62226772,8/22/21
1754,6403720.354843501,4016286.3076483756,3855610.0726093366,2952219.3840775685,2176129.073292353,8/23/21
1755,6346030.987283802,3977060.690886621,3816026.16052493,2920434.2769810255,2151779.5110794143,8/24/21
1756,6387809.432848563,4001281.4677936584,3837384.6837477223,2935341.5747011118,2149581.732525042,8/25/21
1757,6266429.659828927,3923250.2276786333,3760631.8403635914,2875163.77731192,2162323.0236518546,8/26/21
1758,6423793.774148032,4019800.4940885603,3851292.3141815164,2943035.697607363,2182762.546745585,8/27/21
1759,6402950.315072863,4006757.32392596,3838795.894592411,2933486.319292821,2182577.3635960473,8/28/21
1760,6391053.793961371,3999312.8614382045,3831663.493059454,2928035.9580878564,2182471.6692753485,8/29/21
1761,6267925.386431295,3920296.5342352604,3754075.340422601,2867305.7343111844,2181266.05866867,8/30/21
1762,6268099.175294268,3920405.285748334,3754179.5332316635,2867385.3552413476,2177695.2100217557,8/31/21
1763,6375832.722176356,3985864.613805289,3815023.740752685,2912453.5528498944,2186318.103475292,9/1/21
1764,6436671.119489866,4023897.85990491,3851426.817843008,2940244.276685721,2207056.781584035,9/2/21
1765,6528834.930300546,4081514.2510793535,3906573.67341499,2982344.3175644786,2238117.7516087447,9/3/21
